"time","c.v","opAmp.out.v","opAmp.out.i"
0,0,0,0.0050000000000000001
0.00050000000000000001,-0.01568332037512251,-0.015682274890129834,0.0049999989545150073
0.001,-0.031317468090605066,-0.031315380398578493,0.0049999979123079739
0.0015,-0.046902577007715586,-0.046899450377690409,0.0049999968733699749
0.002,-0.06243879680775638,-0.062434634498789797,0.004999995837691033
0.0025000000000000001,-0.077926271416577306,-0.077921076678132098,0.0049999948052615543
0.0030000000000000001,-0.093365148462091735,-0.093358924533789495,0.0049999937760716977
0.0035000000000000001,-0.10875559027700619,-0.10874834038764702,0.0049999927501106411
0.0040000000000000001,-0.12409774961791493,-0.12408947698611587,0.0049999917273682009
0.0045000000000000005,-0.13939178212486694,-0.13938248995886968,0.0049999907078340025
0.0050000000000000001,-0.15463783678854365,-0.15462752828665788,0.0049999896914981138
0.0054999999999999997,-0.16983606352368333,-0.16982474187422505,0.0049999886783505419
0.0060000000000000001,-0.18498661397478236,-0.18497428235595864,0.0049999876683811759
0.0065000000000000006,-0.20008963864536727,-0.20007630022535225,0.0049999866615799849
0.0070000000000000001,-0.21514528777753994,-0.21513094571449232,0.0049999856579369525
0.0074999999999999997,-0.23015371235295518,-0.23013836979496885,0.004999984657442013
0.0080000000000000002,-0.24511505871455525,-0.24509871879996861,0.0049999836600854129
0.0085000000000000006,-0.26002947080287736,-0.26001213666043332,0.0049999826658575558
0.0090000000000000011,-0.27489709988791128,-0.27487877463626886,0.0049999816747483576
0.0094999999999999998,-0.28971809437050666,-0.28969878111843211,0.0049999806867479252
0.01,-0.30449259447355997,-0.30447229632047196,0.0049999797018469121
0.010500000000000001,-0.31922074869741413,-0.31919946873283195,0.0049999787200354171
0.010999999999999999,-0.33390270460399057,-0.33388044590759675,0.0049999777413036062
0.0115,-0.34853860697048561,-0.34851537261231147,0.0049999767656418257
0.012,-0.36312859462319763,-0.36310438766402003,0.0049999757930408225
0.012500000000000001,-0.37767281635988198,-0.3776476398505586,0.0049999748234906766
0.013000000000000001,-0.3921714173025489,-0.39214527428426327,0.0049999738569817143
0.0135,-0.4066245368391892,-0.40659743034383294,0.0049999728935046445
0.014,-0.42103231681825937,-0.42100424986826812,0.0049999719330500094
0.014500000000000001,-0.43539490291496641,-0.43536587852306491,0.0049999709756080989
0.014999999999999999,-0.44971243860583865,-0.44968245977518695,0.0049999700211693487
0.0155,-0.46378894579357205,-0.46375802859166593,0.0048749690827980929
0.016,-0.47742923093828799,-0.47739740444465828,0.0047499681735063701
0.016500000000000001,-0.49063460639923856,-0.49060189960593159,0.0046249672932066922
0.017000000000000001,-0.50340646528229549,-0.50337290708848959,0.0044999664418061943
0.017500000000000002,-0.51574617199131667,-0.51571179120523647,0.0043749656192139195
0.018000000000000002,-0.52765508900719349,-0.52761991434623712,0.0042499648253390429
0.018499999999999999,-0.53913456596643627,-0.53909862605803238,0.0041249640600915958
0.019,-0.55018594241383989,-0.55014926579612011,0.0039999633233822806
0.0195,-0.56081056608829027,-0.560773181209543,0.0038749626151212526
0.02,-0.57100977640228356,-0.57097171162150884,0.003749961935219225
0.020500000000000001,-0.58078491873563454,-0.58074620232214635,0.0036249612835865114
0.021000000000000001,-0.5901373135917436,-0.59009797372682848,0.0034999606601350845
0.021500000000000002,-0.59906828911671062,-0.5990283538931177,0.0033749600647764067
0.021999999999999999,-0.60757917127934924,-0.6075386687014358,0.0032499594974220876
0.022499999999999999,-0.61567126806895012,-0.61563022605387985,0.0031249589579849307
0.023,-0.62334590518780231,-0.6233043515643647,0.0029999584463765629
0.0235,-0.6306043776735617,-0.63056234018421609,0.002874957962510655
0.024,-0.63744800530290335,-0.63740551160212988,0.0027499575062992264
0.024500000000000001,-0.64387807700169664,-0.64383515465805274,0.0026249570776563564
0.025000000000000001,-0.64989589817628091,-0.64985257467130286,0.0024999566764950217
0.025500000000000002,-0.65550276306017174,-0.65545906578911917,0.0023749563027289475
0.026000000000000002,-0.66069995514299307,-0.66065591141556534,0.0022499559562725721
0.026499999999999999,-0.66548876357281772,-0.66544440061277688,0.0021249556370399598
0.027,-0.66987047038110348,-0.66982581532674834,0.0019999553449456457
0.0275,-0.67384635359106804,-0.6738014334955017,0.0018749550799044344
0.028000000000000001,-0.67741768152620629,-0.67737252335798248,0.0017499548418317763
