"time","eta","lambda","Pr","p","T","d","h","u","s","g","f","cp","cp2","cv","cv2","h_is","a","beta","beta2","kappa","kappa2","ddpT","ddTp","dddX[1]","dddX[2]","dddX[3]","dddX[4]","dddX[5]","dddX[6]","MM","h2","d2","err_T","err_d","err_u","s_is","err_h_is"
0.642158,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.64236,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.642562,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.642764,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.642966,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.643168,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.64337,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.643572,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.643774,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.643976,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.644178,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.64438,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.644582,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.644784,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.644986,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.645188,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.64539,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.645592,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.645794,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.645996,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.646198,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.6464,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.646602,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.646804,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.647006,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.647208,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.64741,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.647612,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.647814,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.648016,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.648218,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.64842,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.648622,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.648824,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.649026,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.649228,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.64943,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.649632,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.649834,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.650036,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.650238,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.65044,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.650642,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.650844,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.651046,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
0.651248,1.82171420886504e-05,0.0249869783007703,0.737415877072886,101325,298.15,1.17908974029028,300627.926977515,214692.992139514,6888.23543433182,-1753099.46776852,-1839034.40260652,1011.45363138729,1011.45363138729,723.226447627435,723.226447627435,366475.157028921,346.673555995919,0.00335401643468053,0.00335401643468053,9.86923266716013e-06,9.86923266716013e-06,1.16367109823862e-05,-0.00395468636689679,-1.21417356916742,-16.8725965149287,-1.21431661659596,-1.06295016883491,-1.88801561022169,-0.772858811450131,0.0288469390414176,300627.926977515,1.17908974029028,0,0,0,6888.23543433182,9.09494701772928e-13
